har_0_d1,har_1_d1,har_2_d1,har_3_d1,har_4_d1,har_5_d1,har_6_d1,har_7_d1,har_8_d1,har_9_d1,har_10_d1,har_11_d1,har_12_d1,har_13_d1,har_14_d1,har_15_d1,har_16_d1,har_17_d1,har_18_d1,har_19_d1,har_20_d1,har_21_d1,har_22_d1,har_23_d1,har_24_d1,har_25_d1,har_26_d1,har_27_d1,har_28_d1,har_29_d1,har_30_d1,har_31_d1,har_32_d1,har_33_d1,har_34_d1,har_35_d1,har_36_d1,har_37_d1,har_38_d1,har_39_d1,har_40_d1,har_41_d1,har_42_d1,har_43_d1,har_44_d1,har_45_d1,har_46_d1,har_47_d1,har_48_d1,har_49_d1,har_50_d1,har_51_d1,label
0.0002361629501889889,313.362667281956,0.9523840038567312,3290.518866171562,0.1281227154994488,199.98887863405628,12848.712797404289,8.702333738974158,13.09013519985387,0.0001247958450280834,5.170681175187514,-0.2885703355043804,0.9939303702794098,0.00014554000182468054,1018.3369347552739,0.8453772413429972,3292.9723399070826,0.05949350101992054,199.71000791691887,12153.552424873036,8.680460264769696,13.691298062097871,5.878444389520091e-05,6.033497023433032,-0.2098472614771787,0.9796112790929087,0.00015735448358964756,818.3158187378368,0.8758110199739384,3294.639421976506,0.06999502033239888,199.89194699286446,12360.241869168152,8.689692749403807,13.578509055278403,6.814178565482304e-05,5.873463054073431,-0.2247620315008144,0.9838099154803133,0.00013735395958039545,1026.0281749173378,0.8442167594323433,3293.127589266367,0.05894288381214193,199.71410608671346,12146.482182148131,8.679244872501144,13.705157521925548,5.792299958183166e-05,6.043072445662117,-0.20804166540746943,0.9790344528820671,1
0.00016788920116133895,316.7047704770481,0.9222028638083255,2035.452627052753,0.09489743943887761,205.79462946294632,7825.105737733982,8.41674570304178,12.93120811456509,0.00011794932219072238,5.212057722611041,-0.25196873065206504,0.9879054609067934,0.000111047979797977,1018.7769696969704,0.7497421902410226,2035.4548988464157,0.042107517145778886,205.71590909090907,7123.042625688715,8.357183386540239,13.441916008906343,5.636115343412407e-05,6.050015367974071,-0.18286043459749543,0.9659983094876411,0.00011965628356605991,799.897067669172,0.8036403364247603,2036.816149266495,0.050434664740718886,206.05676691729326,7347.367529396797,8.380140870983542,13.346806838769288,6.519113442749314e-05,5.8804927230585955,-0.1959685252531412,0.9720900114073454,0.00011177398989898712,992.5113636363644,0.7561717878983549,2035.267689250457,0.03997527718548695,205.70075757575756,7148.5593933654745,8.360218255797747,13.424062829300507,5.69630648734051e-05,6.030114900197674,-0.18526650750648463,0.9672071707984418,1
0.00018024610555691185,273.5082397898262,0.9401693607262822,2285.687092014452,0.10272273245968816,198.0172756946103,8869.240128267993,8.484090924642118,12.859923518246358,0.00012567342148054114,5.106081189893475,-0.27515919062634964,0.9917042199365194,0.00011912130012375193,865.3672794710533,0.8109295948475777,2288.4789366517653,0.04484279241294138,198.24342847927764,8288.548467136017,8.441174299131928,13.365418502242136,6.154364015259124e-05,5.931398910921579,-0.20760915435584185,0.9771276402733631,0.0001280060917981605,705.3318910256401,0.8461091460704457,2291.6628019639174,0.05674816387763062,198.4764423076923,8461.319316829991,8.457493767403019,13.275688506238208,7.062020650160589e-05,5.784900324576353,-0.21984992522232102,0.9809885105721147,0.0001175511771033455,912.0832123850994,0.8007660857378806,2288.9757894962095,0.04625826544836907,198.24641186905347,8243.819945599738,8.43628719939993,13.376656115125007,6.0859242497741825e-05,5.964872293902176,-0.2061178889794616,0.9766077412249303,1
0.00020970845383172832,223.67942514624102,0.9450775062242305,2036.3189084188234,0.13289429773778658,173.9196937964902,7921.596208529045,8.386024907414011,12.94397375639701,0.00015183860702051939,4.954688286176896,-0.23874898134857858,0.9849271648966869,0.0001128831701946127,691.4039424053385,0.8305927294187399,2040.6560475033066,0.060206119469553177,173.9493145219788,7471.220247607878,8.353484680899651,13.667205920144378,7.399042583117768e-05,5.778384790473076,-0.14062736033547246,0.9346009034998801,0.00013311732271211263,544.3143037746077,0.8667878495915612,2043.0354967835192,0.0745605761609493,174.05445186924322,7627.82768335949,8.370111383199626,13.494422551913022,8.697909669363789e-05,5.602390975041672,-0.16432971341589175,0.9543198360947578,0.00011430184746217959,696.9297838386766,0.8292373016547313,2040.6382383040536,0.0606335391290415,173.94962280574498,7465.623169377519,8.350891500925052,13.661262176212212,7.379304971651202e-05,5.782149206821825,-0.1414396565728074,0.9354043113420502,1
0.00020538906159653136,246.648817925194,0.9334408869235724,1852.855353120165,0.10659756610978732,188.9690366972477,7164.77259455547,8.344683340903655,12.665824349331249,0.00013420717021276387,5.0387689797028,-0.27058796611828784,0.9904557299703725,0.00013393573047720193,764.5389685579393,0.7938514284389979,1854.3397190887335,0.046973870158569936,189.1530239600962,6652.819907796969,8.297262050198194,13.18191210400365,6.62589685921237e-05,5.846061312072459,-0.20032398176902955,0.9730608124740894,0.0001496039928674316,586.6022065313323,0.8422278617152444,1859.0171018428136,0.05923416476332653,189.4332744924978,6849.466200839917,8.315497938306915,13.06749663317607,7.828895126157338e-05,5.660000280377375,-0.21643552939437707,0.9788046637566257,0.00013653399796513497,736.3594014429486,0.8014961991930556,1854.7740608732802,0.049395286760830354,189.1670971764496,6682.736842050159,8.29810804146954,13.165866119027786,6.824322082568748e-05,5.820142347162825,-0.20254452632250114,0.9739358677896192,1
0.012821419480532618,196.11881880947934,0.9719952833627513,3501.531926743921,0.2567148268911395,158.34358089195746,13810.008888166198,8.133933420980377,11.8570351591315,0.00026104878252768517,4.640088756151569,-0.3433118130109437,0.996322495390251,0.01110764488023957,639.2355824479936,0.9086571533703588,3499.100400493473,0.1750440082862983,158.12059382255683,13357.1660195259,8.160796785998972,12.520777803344318,0.00013678014093908064,5.509582830798243,-0.24951538889583139,0.9858135899346624,0.011606928942299696,496.12264723740157,0.929213389340391,3504.3537373409445,0.18958478565409168,158.42921862593994,13521.29230212636,8.156223464193008,12.380228161598502,0.00015714433085318115,5.3244431242739685,-0.2701873720677568,0.9894889383301483,0.011357653636571591,616.250052768592,0.911942337666329,3499.1279375182557,0.17832140966419446,158.11777949764303,13380.261697304413,8.1573950312184,12.511890298530087,0.00014029655930548651,5.484574367432423,-0.2507600562243394,0.9860657824516622,1
0.002159808291891079,140.21661590524542,0.9736087283093023,2656.4960102825526,0.23034173317206466,139.10169204737736,10485.76742522496,8.245114117172937,11.92233669233989,0.00024653315591138244,4.512905087014577,-0.3469064592523621,0.9966384013213644,0.0013406573408244527,490.370694647907,0.9076080322708243,2653.7517638184227,0.12926286333046746,138.78325895138488,10124.636360625787,8.264039732046417,12.645498395487555,0.0001159091135603445,5.430678399104811,-0.24569215713587247,0.9854163187380268,0.0015412480626988006,401.49037353399774,0.9243836033870442,2654.78382677398,0.14776318370778949,139.0558945156261,10217.644933561918,8.260272441224972,12.508064508892755,0.00013404892611348592,5.278650454520036,-0.26544513954737786,0.9890670430812629,0.001364238507028491,503.01182161959645,0.9052312082015956,2653.8895984324854,0.1286293212015175,138.78479201444486,10112.546572110357,8.26714094714701,12.663264084672877,0.00011359229380942177,5.452876585656023,-0.24323282379161804,0.9848861022284585,1
0.0002742519883853045,154.55382022471878,0.950765961871128,1569.5830171411471,0.1326039547686817,185.4655056179775,6123.778248339862,8.241943498537966,12.267529580993397,0.00018698856399082222,4.7101066370421805,-0.3007954932442672,0.9934815076196825,0.00016574121900826704,608.903068181819,0.8053652223438916,1564.2196002033797,0.053500224481850184,185.41806818181817,5647.975332631722,8.191413834639906,12.873741770209838,8.24598720727503e-05,5.681500397059769,-0.21629666754700255,0.9777219820898239,0.00017239994701540238,508.3362961296133,0.8376874426729225,1565.9179563823636,0.06180810015984846,185.4857110711072,5755.335529399854,8.203309746423297,12.822909924933882,9.160492745019436e-05,5.55797534023305,-0.2235838178226636,0.9799780782915944,0.00016375903925620089,613.2752272727281,0.803965941961773,1564.2058155862596,0.05152984650725997,185.41386363636363,5643.5480350723155,8.192950467920923,12.891856075675115,8.20430587087804e-05,5.688222344539045,-0.2137882595243106,0.9768908917057653,1
0.0009348741172482309,159.51686264375235,0.9716244947527725,2810.8197766687463,0.19836336351288264,150.25746220441914,11083.762244031226,8.39920693819758,12.234647581404708,0.00020497266732558185,4.6382919150736575,-0.3350844638257919,0.9963610815633935,0.000521497299132694,552.4441082698942,0.9013178700150319,2799.109161679263,0.10338449755999614,149.84862385321097,10643.992538447172,8.402642448018444,12.962239976102914,9.716846262576903e-05,5.544138777171929,-0.2349540951419259,0.984014280641026,0.0005994330598496975,446.10868227598036,0.920232523128648,2796.306839411898,0.11679720605687118,150.01651607888863,10739.118675371585,8.403792456653928,12.808379830407457,0.00011146650393870663,5.386091369824138,-0.25627575941277114,0.9883471888929726,0.0005193773290274267,551.2201184201967,0.9015369530284306,2799.1217790536366,0.10304955181510145,149.8509336977031,10645.266997794366,8.402087212288547,12.95672887959274,9.583861735107767e-05,5.549791141356175,-0.2357065086930797,0.984191442895196,1
0.00017556751531456953,240.4493207941486,0.9585306122132748,2899.1182849234774,0.11464948310070326,210.78314176245217,11356.023818899776,8.654879318757589,12.942311880167281,0.0001324607801600772,5.014732764092284,-0.2989931576827912,0.9947015666838528,0.00010946687393926363,842.2323011963407,0.8542792152144636,2889.8839051542127,0.051281478046792464,210.11280788177334,10717.303319420527,8.617004228076455,13.510515251333118,6.278108873802564e-05,5.912350555695092,-0.2236592838933782,0.9832094293221244,0.00011992055602653069,665.4089320659768,0.8846698832669407,2884.80125970096,0.06047530259470425,210.03375733855188,10873.796106737864,8.630608593105007,13.403252927284045,7.272126810003795e-05,5.743635303166348,-0.23739569234289937,0.9863871565230004,0.0001105118210258173,820.328149190711,0.8580864991598942,2890.2399853942643,0.04873447853700119,210.11900070372974,10740.631792386346,8.617976389669058,13.503250635241253,6.351691171387086e-05,5.894602531151868,-0.22462672131783304,0.9834571731890205,1
