har_0,har_1,har_2,har_3,har_4,har_5,har_6,har_7,har_8,har_9,har_10,har_11,har_12,label
0.00011912345189745728,659.4709628694086,0.8210005734358838,1842.1769425111438,0.06735128195225516,191.9382912557769,6709.23680717517,8.324122573309413,13.508185791092199,8.14542123883507e-05,5.671566196102086,-0.15842858689363187,0.941817868936573,0
0.00016553477038712397,557.6859550477443,0.8522006593241743,1886.2862534284593,0.08533790317784586,158.40591211794205,6987.459058666082,8.299648502540773,13.216640999204145,0.0001009275357019183,5.537130092746869,-0.18516806310036044,0.9599568250715123,0
0.00011348152764095295,714.6897252059773,0.8329697589234315,2138.663298730935,0.06505058499894344,185.50051522759915,7839.963469717764,8.396899993023608,13.61365705681672,7.64686600743824e-05,5.733395774987281,-0.16107600414238557,0.9465783598686123,0
0.0001739846562606057,450.091945122432,0.8960372899792356,2164.7305363591513,0.10257632699613951,167.93736742487192,8208.830200314165,8.42484298405058,13.373370746099933,0.00011109468659159359,5.372865678725495,-0.1915545181628885,0.9637543441360934,0
0.00012964453646848082,584.5569041467521,0.8483339865737013,1926.9980316664178,0.07534421923743692,183.34355207034707,7123.4352225189195,8.345421699662431,13.440507863917965,8.66797476117421e-05,5.578784688486969,-0.16996578970189885,0.9508126405958877,0
0.00012228796659548096,682.9361533243698,0.8295905546619271,2003.6295915418918,0.06952110539141537,190.0671894637387,7331.582212843192,8.370926764862382,13.547992592900531,8.069429710387206e-05,5.68532631129457,-0.16250392762801805,0.9445374318345681,0
0.00011756040125519515,661.9523437043339,0.8339614672830886,1993.8316668737216,0.07175357165376108,186.36111831325945,7313.374323790553,8.38674633589635,13.604495167343993,8.23611221655436e-05,5.6658850486437276,-0.1577237069222303,0.9404907039858317,0
0.0001379882722988804,556.2010412196598,0.8300307013320386,1635.914000117206,0.07903949568595878,171.27519206829993,5987.454959249162,8.229960010529929,13.411818309053414,9.384027879601276e-05,5.545790336201784,-0.14708459690497877,0.9266530646589459,0
0.00012882720536100672,570.6815880814397,0.8526861566688689,1937.0631257781465,0.07749999005182764,176.0988601977893,7177.570915031147,8.365110524651586,13.473456419973774,9.301927627649512e-05,5.566296432365356,-0.16764172964310473,0.9489827873276497,0
0.00012943026171629364,617.2684597309026,0.8489842191648899,2043.6071401722936,0.07462690496499305,176.0334031306724,7557.16010095827,8.377677044780434,13.486472308570423,8.369036492131179e-05,5.624177587960629,-0.17053354006105462,0.9517073146412142,0
0.000133904612282305,575.5655596668498,0.8466288777415434,1875.7254803969831,0.080760057014546,170.68118852616396,6927.33636192107,8.345403066305622,13.430744838578477,9.148063445165468e-05,5.564868920165458,-0.16838189559368813,0.9486941579910517,0
0.00010790769945134341,688.3899990315433,0.8406030244917057,2159.3720435380865,0.06827150705976859,191.21065864800843,7949.098175120791,8.437159523563937,13.67702045171706,7.869066303722207e-05,5.700875742072577,-0.16077210839081213,0.9453882842169754,0
0.00012229704708706715,613.154859894406,0.8251937750872258,1754.0364195046996,0.07346013394895386,188.95342029852836,6402.990818124394,8.308316549366287,13.522766408174295,8.944514974219679e-05,5.6143339778827785,-0.15055983890671806,0.9315102073679393,0
0.00014273321504620687,561.3206549254495,0.8115419661032064,1490.332565791573,0.07626612053856709,176.2699088112469,5400.009608240837,8.185767603467268,13.294011589725972,9.46000863499565e-05,5.547288566440435,-0.15232063512936153,0.9301214000070557,0
0.00013270644298970494,580.8471825187495,0.8262318485338688,1671.1332465634769,0.07382907808764119,172.12744065248265,6103.6858037351485,8.254711956850677,13.378798157370419,8.545239059647192e-05,5.584759847212655,-0.15826074368418586,0.940113771992747,0
0.00012052062617085161,658.5390893059091,0.8203262658242502,1832.244393599898,0.06903328415812099,184.36466310826236,6670.43848509368,8.317955436295412,13.486482898225965,7.926251621244039e-05,5.671299131233516,-0.16125460601610445,0.944388423782907,0
0.00012535008290795834,663.401974802531,0.8506896855902822,2222.8205588051305,0.07080151754099336,187.04416934313798,8227.880260418,8.421182628669598,13.491058729007614,8.011794170167938e-05,5.674302446166221,-0.1816461007648282,0.9608023538244849,0
0.00010863316263285769,757.9369856753647,0.8440808516099256,2430.2362367615997,0.06324136122790933,202.48387860912226,8963.007961371035,8.501497060445347,13.624064483355241,7.410864684170328e-05,5.769336174951373,-0.18328901743350004,0.9636139086646212,0
0.00014672663600568485,515.8808753284878,0.8401179048994974,1613.9482448993651,0.08173622477627036,178.88278724995354,5939.912104268968,8.212445494804836,13.333900589378619,0.00010057882120993755,5.494382630333695,-0.15340986005832502,0.9332359131539638,0
0.00018609773811736546,466.7841325119362,0.832205205685554,1391.4386517467929,0.09243506930226933,163.27873675377896,5098.970474475227,8.098015368211524,13.128702096447805,0.00011728117043736956,5.4063525133281445,-0.1541596104244765,0.9287477533737307,0
0.00016400434185778306,503.91406456653175,0.8206509683018914,1405.160759772877,0.08314317265840936,168.3075293186085,5116.728974524985,8.117513599724374,13.205255871034309,0.00010652503990024725,5.479433248920048,-0.14771718583035748,0.9255451339233901,0
0.00018750966185758142,424.6061535815335,0.853100313236306,1445.1967076106273,0.09220632031504898,149.15430703997748,5356.180676860979,8.142578985129866,13.003414923337559,0.00012538102303176645,5.353148972292913,-0.17637462390273428,0.9509928459466648,0
0.0001157705526987959,672.7595727098417,0.8296219471211748,1974.6629713643983,0.07019749282430482,187.17145029030496,7225.892312747748,8.378446422528233,13.621295768751274,7.955603778710249e-05,5.687484637905564,-0.15462530231793728,0.9386321787533971,0
0.0001236850790438964,618.8001574588877,0.8382265762024727,1913.2324064253464,0.07505153825790177,177.77091782277907,7034.129468242491,8.343376011379892,13.559070684666708,8.619374789014057e-05,5.624699808904928,-0.154741698563711,0.9372807005811221,0
0.00012723924623724044,593.9724623121726,0.8369446451773577,1821.9730236693874,0.07341378028972835,176.20318280598002,6693.919632365374,8.310337833856774,13.494493066822404,8.539660922763359e-05,5.601296246961321,-0.1549544837084421,0.9377527056247562,0
0.00012030700896751491,691.1208513899783,0.8538056965689438,2365.814159627012,0.06976772608768267,203.52507601191894,8772.135787118057,8.506835011480145,13.473118081832581,7.976401263689995e-05,5.697658950324175,-0.2032173722323672,0.9726762313744985,0
0.0001210392518291064,723.8093016585769,0.8346039125008238,2190.882976198487,0.06848993524004243,204.7737378329964,8039.722603135375,8.461331407989855,13.452407606551862,7.75202405406126e-05,5.72552401869585,-0.19775667670072836,0.9698379973216371,0
