har_0_d5,har_1_d5,har_2_d5,har_3_d5,har_4_d5,har_5_d5,har_6_d5,har_7_d5,har_8_d5,har_9_d5,har_10_d5,har_11_d5,har_12_d5,har_13_d5,har_14_d5,har_15_d5,har_16_d5,har_17_d5,har_18_d5,har_19_d5,har_20_d5,har_21_d5,har_22_d5,har_23_d5,har_24_d5,har_25_d5,har_26_d5,har_27_d5,har_28_d5,har_29_d5,har_30_d5,har_31_d5,har_32_d5,har_33_d5,har_34_d5,har_35_d5,har_36_d5,har_37_d5,har_38_d5,har_39_d5,har_40_d5,har_41_d5,har_42_d5,har_43_d5,har_44_d5,har_45_d5,har_46_d5,har_47_d5,har_48_d5,har_49_d5,har_50_d5,har_51_d5,label
9.92383399720738e-05,2279.0585492227997,0.6531075917567839,3284.9645813304796,0.03817363024228546,199.0539331135186,10860.79977609915,8.619026496378417,14.029447745692796,3.3613855252761384e-05,6.615246034906845,-0.16503514558292048,0.9590771300785723,9.109133733763947e-05,3148.7232667160106,0.5232262922110015,3302.115044596312,0.032431753163750736,197.9295830249197,10059.736911669228,8.582015009641651,14.101290070967458,2.610420671166417e-05,6.8458505511735845,-0.15520153958295024,0.9522435725823504,9.454586174162808e-05,3090.5807599807595,0.5334311180395449,3312.0305269766286,0.032664824630561876,199.112554112554,10157.541347925784,8.586517427109573,14.103709340059574,2.6403355210574965e-05,6.8338530584590105,-0.15597192357726103,0.9528844693647203,9.341315163523056e-05,3294.2693313594846,0.5014298202075759,3303.7167733648166,0.03189285749699617,197.9773994571921,9920.59776209978,8.568143303135304,14.090436408384807,2.5953766659673524e-05,6.870180446864283,-0.15672263274865267,0.9533744263710607,1
9.143007770377536e-05,2305.5934405940607,0.43473738027431685,2039.400236400681,0.026776424609159487,204.84096534653474,5852.007505008682,8.225806916375479,13.67868318269283,3.135998900865946e-05,6.632016962466489,-0.150783594102643,0.9447468032532953,8.819169468349693e-05,3352.2724609374995,0.1852493628467481,2057.2383181254045,0.022055255664824358,204.81640625,4876.680811564125,8.120171251339464,13.710221078562267,2.3227796047955265e-05,6.895024528850252,-0.14782374123204642,0.9422894869478029,8.83133291405238e-05,3044.421287593984,0.2576438370995095,2050.5125704749244,0.023564458154334472,205.999765037594,5157.628994305698,8.158469177108612,13.721484064674268,2.5756628155599417e-05,6.826664290752385,-0.14638132438647478,0.9410104846302484,8.905596203274006e-05,3214.7158203125,0.21651936368309166,2051.560479799906,0.02265317627619364,204.67382812500003,4991.526098887116,8.133939531370878,13.704376500893076,2.462204531608926e-05,6.866166138326796,-0.1481686339083425,0.9425611862067358,1
9.524141402537436e-05,2138.6936708860767,0.5288725518921207,2269.7612710482063,0.027195571928731066,197.2421396488363,6940.351413306744,8.32411637764499,13.63187888290861,3.334853657819182e-05,6.575160565780142,-0.17043252000743067,0.9597464861896962,9.008755640923959e-05,3130.253792502178,0.3183575191879001,2296.1111437573854,0.026578014902910063,198.39468177855267,6054.190782527345,8.260810490621488,13.677870800258411,2.55021636503255e-05,6.844631876005318,-0.1667153072562072,0.9575475139627042,8.926380455624686e-05,3129.667905405403,0.3239394248170741,2314.6357148237857,0.025769265754749977,199.41959459459457,6128.874953889703,8.270636824493021,13.69748693333732,2.5651924393202025e-05,6.843729000160517,-0.1653662393882273,0.9567409604532949,9.105288881423228e-05,3213.932519616389,0.30187532967187936,2301.832793063906,0.022359472816236646,198.546643417611,5993.398652639247,8.248861322831859,13.671864805297435,2.4759926386895107e-05,6.860351241932516,-0.16776402404819388,0.958235254250537,1
7.951378107473428e-05,1676.2395007342166,0.587129428077006,2029.981808738422,0.03660579144906222,173.40436857562406,6443.687734219504,8.252421119142385,14.120987033295357,4.10712131220363e-05,6.410893237042374,-0.077831371594866,0.8254192367368515,7.409806343506015e-05,2169.7489114114123,0.46764786539737324,2037.8888055281532,0.03128875487759962,173.17120870870872,5981.806310701195,8.218335114197956,14.213571152368864,3.463990978004916e-05,6.591360650717002,-0.06554979542648683,0.7863563084607396,7.514893575881587e-05,2115.364441993018,0.4833906886879768,2047.354156877921,0.034687837094292025,173.8186063614636,6074.052185518685,8.226007499010928,14.204158620403314,3.516366966935234e-05,6.574264230855809,-0.06790310669888816,0.7946904447523515,7.422399877355172e-05,2178.6039789789793,0.4656656236803586,2038.614840752568,0.03229158729800982,173.1928303303304,5975.85538403126,8.217542121027721,14.205329594753792,3.458369808250866e-05,6.593878451971623,-0.06675897808238007,0.7906291784311551,1
0.00010914794912047566,1787.8059523809507,0.5172343980735566,1851.6293883064882,0.03093974208237399,188.12921245421242,5618.711600844974,8.173056876818688,13.435248390140078,3.800349186085885e-05,6.446913620134726,-0.16480894265908996,0.9541816569828635,0.00010210444072878173,2879.577585377585,0.22785155487154368,1864.65284204421,0.02400667206643643,188.40163540163533,4579.033782799255,8.05837997507529,13.505190550289635,2.6767671337764964e-05,6.78282128005023,-0.1563491863277491,0.9480471675408025,0.00010130944641338079,2640.6153351698804,0.2933295658333351,1868.3499460988587,0.025785182899436147,189.7743801652893,4832.784449225539,8.09197225007438,13.51927031464408,2.8591318812763063e-05,6.723745637975153,-0.15570073764234665,0.9476223946362466,0.00010383502446994759,2681.728427128427,0.28181540959000007,1867.018913339165,0.023776460447220198,188.8757094757094,4786.347226228252,8.086366080772946,13.480441203761913,2.7811649804169835e-05,6.737961083411405,-0.16017974105709837,0.9509846482629124,1
0.009624251159076573,1521.0612540345548,0.7820024893812921,3488.7124392328096,0.14165919479550262,157.09277102715012,12433.788502896696,8.154747924357693,12.943287555666771,9.065032586393132e-05,6.120552414699492,-0.187561339777566,0.9650702468626078,0.009050739567335847,2484.566246249176,0.6431654734312203,3481.398325072517,0.12654566322861183,155.8333048718012,11441.02705404085,8.112891883387348,13.110601702495916,6.971035282146473e-05,6.4717200409112365,-0.1582737706850716,0.9460219585840568,0.009024064150548506,2275.504154132648,0.675136661810176,3502.2483097231398,0.13203782476714193,157.42279043117043,11733.48908475992,8.131296064399821,13.095891248874192,7.523006178023803e-05,6.397298684244257,-0.16572346385006315,0.9519349442167758,0.009133642110680188,2369.092678880729,0.6597824433964239,3481.731957826649,0.12963790607683573,155.80161498865613,11557.835152425832,8.114965652618519,13.085095881898438,7.335638534541035e-05,6.42434543894572,-0.16186268253060165,0.9487838342377382,1
0.0008799782842790458,1252.884559585492,0.7644734240414393,2659.751992925684,0.08184506038991529,138.16531951640758,9386.123412117257,8.2547032878958,13.129716011622437,6.490394032074514e-05,6.108804646190739,-0.17690379247321172,0.9600875964642787,0.0008192487048227976,2239.4731463283906,0.5777569236531475,2651.876693519517,0.06831374256003693,136.69472931927825,8368.033627749668,8.207231037398348,13.303620961120993,4.595635023954476e-05,6.514325743074833,-0.1479453101629794,0.938412829479058,0.0008570014149591006,2150.408986415886,0.5946560539004987,2652.573212340556,0.07317672814258752,137.98300243817494,8459.88386294636,8.216981443195756,13.296399411247865,4.8569649597264335e-05,6.476296292626972,-0.15260245641290224,0.9427764700155419,0.0007916668648487333,2262.9743433982503,0.5739419248850767,2655.7111290378043,0.06797843547071936,136.79110237627307,8359.870172752959,8.204470765458225,13.30316566307335,4.5818067950304353e-05,6.520020977002723,-0.14821817797223982,0.938676915523395,1
0.00013368504871017912,1360.4363295880162,0.5670103452052069,1570.9801776127515,0.03530094020315242,185.07607677902627,4923.48438086301,8.088016700039384,13.125455476592666,4.9158101141977496e-05,6.251496273053776,-0.18175231988834448,0.9630633619717563,0.00012735264461687356,2337.5140128968233,0.24175262137022852,1541.3927425116472,0.030248430857820634,184.17596726190465,3828.05695714974,7.933793837297566,13.18064147833027,3.303671609765254e-05,6.6354062950252235,-0.1711891048042102,0.9566668494218825,0.00012429448137781912,2271.520627062706,0.26249748414187934,1540.0087309666178,0.031756089885451186,184.55504479019328,3888.5142968037544,7.935956121395122,13.217754441503397,3.456285150690899e-05,6.613075303600647,-0.16638109538799326,0.9535026840841785,0.00012824456677925706,2268.4368799603153,0.2653503770695873,1543.89031802116,0.02831853517114657,184.07378472222211,3907.1243921243076,7.948307327915005,13.164174241817284,3.482497383036693e-05,6.609696691134859,-0.17364265097693748,0.9582153459410278,1
0.00030252952083421924,1307.167895221799,0.7679973248222675,2817.1397037133274,0.06411106701354914,149.40068448071608,9961.390919631522,8.378152732345143,13.420094456459005,5.520244362327982e-05,6.179449535213241,-0.17212530923675015,0.9592383429550385,0.0002634911113753224,2210.727368851899,0.6039827441811858,2791.200808006389,0.05415616582934261,147.48417354526228,8954.075863173657,8.324471208149582,13.591592865956567,4.102533276268097e-05,6.535959960067883,-0.14393923510216539,0.9372988792937264,0.0002701281938821627,2097.9446055394455,0.6232616418642772,2784.3522702613154,0.05729691520347373,148.58680798586815,9039.464475505807,8.334517126062089,13.572253146735061,4.300992184543183e-05,6.493550361735557,-0.14894172148217785,0.9420319638185937,0.00025770200285610376,2218.9570912067666,0.6025183903687473,2791.2701335607862,0.05129296458476655,147.5352343270346,8946.123443036362,8.321493818955812,13.582684876689454,4.10825997147436e-05,6.536755109061353,-0.145244795287885,0.9385317865739642,1
8.41734162568863e-05,1982.9850992191382,0.6595556574730175,2912.3484392488954,0.030521533257443292,210.84869976359337,9666.40865777641,8.550375627572448,13.809593381673404,3.441341233478736e-05,6.523424068007916,-0.18574564657166193,0.9699744841369121,7.699159933701602e-05,3532.175946883958,0.3912474234687598,2901.1589297993596,0.023765193890378192,208.47593179417544,8072.459772313421,8.450313458340506,13.906931876341666,2.2498163838362003e-05,6.935221921876322,-0.1714518298246042,0.9624518553841576,7.71390533667856e-05,3423.5915913727763,0.40654559484280206,2884.460509199467,0.022609087417294664,208.47602739726022,8114.250445425088,8.455320572153422,13.913115364759843,2.3179301844556385e-05,6.911015295308825,-0.16965464538924213,0.9613356789187049,7.674682013025138e-05,3574.4748000603577,0.3850601432448563,2906.3612976086806,0.021192684700478977,208.7264976610835,8050.970390374328,8.444920495717723,13.90839970026905,2.216415686238276e-05,6.942736388414326,-0.17159788239384938,0.9625552819454611,1
