har_0_d5,har_1_d5,har_2_d5,har_3_d5,har_4_d5,har_5_d5,har_6_d5,har_7_d5,har_8_d5,har_9_d5,har_10_d5,har_11_d5,har_12_d5,har_13_d5,har_14_d5,har_15_d5,har_16_d5,har_17_d5,har_18_d5,har_19_d5,har_20_d5,har_21_d5,har_22_d5,har_23_d5,har_24_d5,har_25_d5,har_26_d5,har_27_d5,har_28_d5,har_29_d5,har_30_d5,har_31_d5,har_32_d5,har_33_d5,har_34_d5,har_35_d5,har_36_d5,har_37_d5,har_38_d5,har_39_d5,har_40_d5,har_41_d5,har_42_d5,har_43_d5,har_44_d5,har_45_d5,har_46_d5,har_47_d5,har_48_d5,har_49_d5,har_50_d5,har_51_d5,label
7.578663722361657e-05,1693.650183150181,0.5472272247197622,1870.3092098480429,0.03556208716777386,170.36341627720932,5787.586656241991,8.234218594494289,14.093721940240838,3.91412400217214e-05,6.419921450107922,-0.07740427564772749,0.8237261674988328,6.85825403802893e-05,2418.0606492273196,0.35665942402909845,1879.3005909646608,0.027713224945404555,170.00129500129506,5099.141714631347,8.15841907315006,14.214836459235464,3.035033599602845e-05,6.671310284699315,-0.06126181151876946,0.7699067388139428,6.99397072487092e-05,2299.331262414944,0.3894091611881875,1882.8740264834014,0.03160393510902271,170.43768226195007,5232.164843518669,8.178799612653515,14.199703885962673,3.1995964903816394e-05,6.6351377701061836,-0.06384607953062307,0.7797429508275857,6.880521247841121e-05,2407.293447293451,0.3595525326018845,1879.3840009027845,0.028089462275261642,170.03410170076845,5110.242556317709,8.162381528596615,14.209783540746045,3.05863270035478e-05,6.667546647473752,-0.061986970408728685,0.7727035444112933,0
6.472630901369949e-05,2077.0674820019103,0.5206030078604911,2166.3334522940277,0.029031907221696074,190.86746465434987,6588.266327174249,8.302408594826613,14.29119429308901,3.303966009706411e-05,6.564088911814069,-0.07841017285374165,0.8297484822818179,5.975216493053548e-05,2980.781450463296,0.31185378838050165,2165.805318791381,0.024804224518740127,190.4770580898076,5682.439824702247,8.22279664289373,14.393631788076485,2.5366655725601758e-05,6.8217105793867505,-0.06452889327066888,0.7855059915613336,5.985238888304981e-05,2949.549742448055,0.3167957555162367,2158.6149136681433,0.02610366883861055,190.899314649904,5684.909912224546,8.228682850460245,14.401826831495688,2.6121188453507746e-05,6.812079535956407,-0.06321092403554913,0.7806389302130124,5.9233225840641144e-05,3047.651728439062,0.2963299376324063,2165.5402804723635,0.022934104841286024,190.47875089094802,5614.509393450397,8.217198848728557,14.406862211700272,2.5130794405413655e-05,6.8362756677299,-0.06274909995987767,0.778939002573836,0
6.938246908320408e-05,1847.1178217648778,0.4735588003574145,1754.3439068018652,0.032295199169754915,189.32984503572732,5170.257805442554,8.165725057551489,14.192501671385987,3.714970965823517e-05,6.482120049574803,-0.05919032953542599,0.7610743339470142,6.421254455002587e-05,2550.219773344778,0.27419091752618296,1756.8116980933246,0.025291229751108486,189.26299513799526,4477.027019028559,8.076467650331157,14.29578747374499,2.8923573994356203e-05,6.710801874820933,-0.04530219858348883,0.6960685459982141,6.505108733629629e-05,2446.1788019079677,0.3044891417889572,1758.5482476865327,0.027853355640362468,188.85967312008967,4588.0141888381695,8.092950604902486,14.281816931767457,3.017525131197342e-05,6.68203100982974,-0.04716826818635067,0.7059629368045753,6.352510530796043e-05,2624.240544115549,0.25391172411108814,1758.6662523204395,0.025918524110888453,189.3343164593166,4410.4244651662375,8.066124565145238,14.30636168766339,2.8454583438232093e-05,6.730724192118064,-0.04402662223228905,0.6890809763176721,0
8.248527548257316e-05,1714.6610685830333,0.4257877323528039,1493.0550644701225,0.03224802751415201,176.19056918189864,4257.559189297459,8.027934962150669,13.93672698714033,3.906025461692583e-05,6.4268621304127596,-0.0633184948178383,0.7733047470317057,7.831571286767464e-05,2437.5501394251405,0.1688141846975188,1466.3087931415675,0.027294304860167984,174.92658730158746,3427.6850331411006,7.8904027601149505,14.005413454149558,3.0239523972575807e-05,6.677350684060221,-0.050314931272455024,0.7173849893310625,7.791807314631356e-05,2332.2053178099422,0.20534509223264646,1467.4327780611502,0.027097118564567826,175.26122299139922,3537.525794434634,7.909900727582881,14.007022641273013,3.10587633128931e-05,6.646599914145543,-0.050354897895831155,0.7176122533290469,7.747242956782754e-05,2422.5431145431157,0.1722159585939309,1463.2700036281149,0.02584515913712562,174.8969862719864,3430.5368999693346,7.888314892774179,14.005725848000129,3.002187272912481e-05,6.671733717459651,-0.049921532717915176,0.7154211614139707,0
8.026089978467313e-05,1777.1110689196917,0.4630978970146529,1654.9675062161232,0.03166561674038075,171.4342672706068,4842.758955944817,8.087503220412312,13.9768819706265,3.6592403588660306e-05,6.452525543236899,-0.07428637129472512,0.8123065817237515,7.656494300642626e-05,2177.4909024745257,0.34483948504018874,1661.7995535094979,0.028041627733498865,171.96005486507661,4469.707311563459,8.047411118262286,14.035196977942784,3.192379873509807e-05,6.597325365422895,-0.06716547679291071,0.7892864152245334,7.673604192005093e-05,2132.256930747316,0.365822616279696,1681.1202870707466,0.02956028222183473,172.7423022134559,4592.224217535702,8.065289106217726,14.043705975377975,3.2570162457324125e-05,6.581912008130914,-0.06785005740274366,0.7918687792982779,7.627384538506893e-05,2289.259517411263,0.3115958030788255,1662.7291986668406,0.027641175556723577,171.96895644384716,4361.657277256098,8.028777226634386,14.046791330111574,3.07596602223805e-05,6.632313806183977,-0.06563096475401926,0.7838930194480377,0
7.592549610638109e-05,1964.1740072882635,0.46022544370879137,1819.4392310598123,0.030018514107405466,183.74098391555654,5313.582916951011,8.148962230764113,14.04591373819068,3.394672871149658e-05,6.523678092589459,-0.08378318516434384,0.8409518221165838,7.123999346706031e-05,2693.3461115424466,0.26476432430473656,1831.6209350121208,0.02386690935988448,184.46904114906846,4633.137628506047,8.06244339792587,14.119643672894409,2.6921937874146223e-05,6.74717032251362,-0.07511671150617127,0.8171888523046923,7.133281958864882e-05,2597.840639959688,0.2957083140242488,1844.293132866218,0.025678034232064623,185.11079617032001,4779.331891505179,8.092243753435259,14.131683545218891,2.775257854542936e-05,6.721662941033292,-0.07463778584023947,0.8158899369581933,7.0872143162556e-05,2712.5083139233993,0.259598861757768,1831.7829172731253,0.024890084309216527,184.512519409938,4614.623355169118,8.065017063518745,14.128816980304514,2.6572123615422e-05,6.753346554227919,-0.07386127664408099,0.813401181594555,0
7.749862208606382e-05,1956.4539019833303,0.5623253764119037,2235.0552174400054,0.030219538949276245,187.06801523426265,6983.766967776741,8.292482827240509,14.038799191639075,3.4838572825511e-05,6.518654704462356,-0.10865389110219438,0.894824591406556,7.156707331239771e-05,3040.3416877699965,0.31220808966231106,2210.219139010569,0.024932464964000513,185.88868613138686,5800.534868272269,8.205262628384215,14.142900913275353,2.583937850046408e-05,6.829594541834837,-0.09278460452362997,0.8645427200353205,7.22985434543691e-05,2974.973236009737,0.3251082288374804,2204.0372716985967,0.026030266010828473,186.14242655336471,5841.175850784653,8.206999072540084,14.138256498207356,2.6165199786427983e-05,6.814836811621566,-0.0930539385437698,0.8650872628934609,7.071065945691909e-05,3033.958327126469,0.313769208909361,2210.596177347661,0.024704861035289613,185.87028899150903,5808.426382264173,8.20690513426861,14.153584729218645,2.5555333849384005e-05,6.829213442461832,-0.0913402885100499,0.8613739006563764,0
7.043665218762913e-05,2287.3920000000026,0.5299677706119088,2433.228890471877,0.028827437182600196,202.27475862068968,7445.523561887552,8.379346549484737,14.141403003990245,3.128376838854233e-05,6.629830228968863,-0.11425618119947739,0.9054232722636251,6.471636817992685e-05,3418.2725306122466,0.298110393130348,2435.049968795911,0.023223300892939624,202.20771428571442,6321.927344571392,8.28684266328144,14.23814828963548,2.284412378631286e-05,6.915685270782349,-0.10139061807967267,0.8839925181430168,6.559114386495423e-05,3182.5541666666686,0.3448147661613694,2428.74381342553,0.02402270789272432,202.47948412698412,6532.421087035458,8.302314866890985,14.230526606629024,2.4168623974474174e-05,6.866602138313743,-0.10236016194216499,0.885770747817509,6.572594752186766e-05,3193.0519591836746,0.3452435501775858,2438.350901354017,0.022712560280795373,202.3043673469389,6560.351646232382,8.301237281489744,14.216314402617783,2.3926641487270774e-05,6.868884811988879,-0.10450528002926311,0.8896364220919646,0
8.270471411705326e-05,1596.9702435064937,0.5033545148722631,1607.7567312383371,0.03375810734352151,178.27608766233772,4834.056681446862,8.056879342874161,14.012382944197,4.2013387817115904e-05,6.377637877530727,-0.05848389524936384,0.7550444502952884,7.659212090539635e-05,2214.7867496886684,0.30133695727277693,1585.0178227856977,0.028089525034213282,177.47274387712753,4125.284541454104,7.977678793673236,14.113039081752433,3.346420372359131e-05,6.608900729599144,-0.04195159750519366,0.6736385099581387,7.72609037359854e-05,2120.985273972602,0.3357328369960051,1596.4851132945787,0.03059223241996022,178.3102250489237,4264.955179205703,7.996473538572123,14.103001272679055,3.4262655211758986e-05,6.580337783000381,-0.04495939986533596,0.6908297474079725,7.772582440863873e-05,2154.6663013698635,0.31985754538716976,1583.9816252879036,0.028821772851727004,177.4643088418432,4181.2601997817255,7.987600850830853,14.0986692051444,3.4380347894463935e-05,6.588858958525944,-0.04385545344055293,0.6845146233349851,0
9.690081130850894e-05,1384.1328725038406,0.4995993658975954,1383.0246987862338,0.03793262658423897,163.10017969451928,4147.965922641106,7.932942633082828,13.825854303614664,4.762631160952814e-05,6.275422588274839,-0.055046204818816544,0.7367390844463398,8.951912542889877e-05,1927.4805684110604,0.29688465276976994,1370.6716657543757,0.03169701726937857,162.43695858549899,3555.206094606452,7.857028173240458,13.940245663897601,3.804941879011933e-05,6.5109879858143245,-0.03730109992223238,0.6413406465086734,9.042415952948194e-05,1881.2833401483756,0.31998638487991893,1383.2688775033985,0.03361843561417824,162.7513581400783,3651.7921698652463,7.871127080337863,13.934682583518605,3.866522822420107e-05,6.494768878428693,-0.03966100759905345,0.6564929166917483,8.960581567981992e-05,1934.2467366797205,0.29448568305379813,1370.8061553251346,0.031249909567711183,162.4110893556426,3548.9778846208246,7.855890795797983,13.936587311939256,3.78702995274903e-05,6.513940904440284,-0.03781061859992877,0.6446412340865166,0
9.204870036177068e-05,1533.5264787296046,0.45142025265017116,1397.724292719532,0.03487464005959828,167.9257721445222,4057.3706921485355,7.948591587124284,13.862647471420953,4.437946159731987e-05,6.3484984749536615,-0.05446119258495056,0.7347158876673926,8.824075853026083e-05,1923.8795715778465,0.3026915217675076,1379.503929490732,0.029941872459294052,166.94051350947896,3594.136146385077,7.882346703525073,13.922175858154656,3.824561703000947e-05,6.507857140137477,-0.0435792627798927,0.6798387923960738,8.880959411591128e-05,1900.0603036240768,0.3168133220133545,1390.5864713459969,0.03220333734486215,167.54784185177724,3662.2855817598975,7.8897241123277,13.925406422280929,3.839064242790767e-05,6.501241901103601,-0.04470088392514916,0.6862719851640425,8.883109262218552e-05,1897.0406777130906,0.3125635046126752,1379.7933994210061,0.030900961566603224,166.92461561427072,3622.13291997094,7.881977295435085,13.915255711256028,3.830833003697068e-05,6.499431461469712,-0.04458352141465563,0.6854331320253187,0
0.00010055566166163935,1417.9818126335063,0.5087384475438166,1443.2045470930489,0.037145638414261106,148.78364357644185,4354.836375738698,8.006737079314032,13.707233739324076,4.938825853039789e-05,6.289296232465691,-0.07709989239702694,0.8166165766130238,9.362698403819192e-05,1950.098893805311,0.3252856917890504,1445.1293459124408,0.030260300937488008,148.23745259165614,3830.4184898444655,7.940467127733864,13.798156846299356,3.961115884429822e-05,6.51376724827467,-0.06399271250438261,0.7735291273431,9.519726820283934e-05,1801.1507111935662,0.3777809917789126,1447.3607262039623,0.03364074360729995,148.8283858998144,3988.2921936222665,7.965584214893737,13.781362088143666,4.210934438863533e-05,6.459031280635612,-0.06715298534770826,0.7849789896742707,9.267352292941606e-05,1970.8237041719353,0.3180366127175276,1444.9629854950035,0.030051750120585606,148.24867256637168,3809.0282378080883,7.9271354130361145,13.801478582006359,3.8970905008566956e-05,6.523512544038967,-0.06353909113087254,0.771844642620922,0
6.731064484321892e-05,2083.922037127104,0.4714002286261693,1971.1719054578825,0.031010333472549514,187.24450794422816,5800.765584704401,8.223229996239905,14.253925565528585,3.3034709450283266e-05,6.567878248694984,-0.06873692488664028,0.7984159744941446,6.239253103984012e-05,2854.4781414511294,0.2735800969703215,1964.7576625763904,0.02475442105678913,186.4684866518237,5004.552508854438,8.14170418259601,14.340501877583005,2.6152481108339453e-05,6.7914955030127775,-0.05612190265450026,0.7504002541793714,6.28077587259683e-05,2702.2227415601865,0.3147687113723699,1971.7595988444627,0.025614507879133677,186.602461525901,5184.815653817634,8.161090586100306,14.336800031637004,2.7120614258113383e-05,6.752510694206364,-0.057195607826598445,0.7550325746229992,6.24999058035405e-05,2855.1516261262163,0.273498593288352,1965.0007555039974,0.024885853772248494,186.4820325017166,5004.851395889746,8.134013856836951,14.345157924558034,2.5867910818241455e-05,6.792106693155096,-0.05551941994348067,0.7477999715589826,0
7.032404984289722e-05,1844.5034186431135,0.5170845676323224,1909.7582050751062,0.03193219117326343,177.38339954645423,5794.529401657313,8.200625108868095,14.213620128463337,3.64384501667534e-05,6.48104497842291,-0.06511494770344782,0.7847472990001767,6.565612588976455e-05,2557.4116056790026,0.322263384342822,1886.729701920528,0.026739202938148094,176.26317717235852,4989.507202003089,8.120518714904199,14.306579359667596,2.9047512549653166e-05,6.712705407560017,-0.05008145469164854,0.7214187292207038,6.558266703771456e-05,2476.9970217718765,0.34706995065708596,1896.8318461254994,0.028306008330326492,176.9023688894975,5110.330362730136,8.136150578666001,14.30843010601827,2.983442748310114e-05,6.690786492688087,-0.05100482868570342,0.7260251256168052,6.485589774482695e-05,2629.1444518086987,0.3032647902082662,1886.760145647434,0.025612089892343624,176.27561307426663,4917.896130781031,8.113118640140748,14.317892828847413,2.8622358538267683e-05,6.731525675711948,-0.04856872968994178,0.7139230642277595,0
7.431095748196569e-05,1818.898202071527,0.5022451631339726,1827.1024883692817,0.031217134332060945,175.95143638850888,5489.511751405622,8.162919139002764,14.13828756175693,3.6169178534977315e-05,6.470384990588768,-0.06708726240945978,0.7907093216438776,6.949938839080895e-05,2492.8909563825523,0.3120976101378175,1811.9510799213695,0.02706693185810703,175.36118447378954,4754.913363302894,8.090376641782827,14.224835697449945,2.982858953369463e-05,6.691746910508231,-0.05384568741532731,0.73814257682664,7.038449062385857e-05,2374.664589457185,0.3442235251000087,1810.5747006396723,0.02881103042042989,175.78385263570465,4867.634213101526,8.109663439015183,14.215113135186426,3.088978225876638e-05,6.658424801063314,-0.05538133378855839,0.7449806211803086,6.98985076223351e-05,2479.5908363345334,0.3158034287725494,1812.0456463894125,0.02728048934888773,175.3629051620648,4768.5917492231165,8.094981274685827,14.222492786930085,2.9704594705497337e-05,6.688979218169308,-0.054166227277487336,0.7395824408488545,0
7.8650207857737e-05,1924.452999381569,0.5955687916291772,2379.209318605608,0.03482863233633546,202.84312512883946,7592.384275040808,8.405786799168,13.950603772982468,3.5709033884009645e-05,6.504921623616121,-0.14015329454544656,0.9369402918444262,6.958581172428392e-05,3493.190404636689,0.2649383244035071,2376.1206172271195,0.020722075968308537,202.36020178168963,6011.292064271773,8.262890527196456,14.08945205999725,2.2065899531157426e-05,6.928994102228035,-0.12078217625612789,0.9146205912709441,6.948603522511477e-05,3285.5767451530764,0.3075143089023912,2372.306595927883,0.02378158927465817,202.77701543739283,6203.649638558454,8.280266337772266,14.098060065878578,2.3520230240711904e-05,6.887758359475365,-0.11986122165786037,0.913396786230244,7.146643150145286e-05,3280.732102608139,0.30921565232978077,2374.6427620088325,0.023414634345539066,202.28925619834735,6217.838945427167,8.284214828365382,14.065807836597761,2.3693286125901877e-05,6.886014119235099,-0.12383979659418388,0.918608555725687,0
8.013707080865615e-05,1855.0086225250166,0.5805944147181941,2211.4734371963696,0.033123393979657856,203.84692356823513,6990.885126260488,8.371384934897367,13.914446191710095,3.616226196055974e-05,6.47830717438831,-0.13737255802842993,0.9335836794550783,7.325773226538957e-05,3253.772227772232,0.26433781898918196,2211.4581337465825,0.021869307470940395,203.61538461538473,5592.060307214131,8.225775124970422,14.012194129539601,2.3678464352983646e-05,6.878870786706065,-0.12338038024806963,0.9173756651980263,7.285052961394303e-05,3112.1280438638923,0.2924146776506082,2199.1185695674867,0.024457337593339845,204.25952803311296,5684.346234406068,8.238814208311581,14.029041459017984,2.477944954449881e-05,6.847050535486412,-0.12048503921493901,0.9134970689062142,7.405705873904172e-05,3121.6844821844857,0.2939372089897232,2210.628092805884,0.023619464220189065,203.6031191031192,5720.827889039087,8.243210316839923,14.004300904817576,2.5069464718967376e-05,6.846377164627121,-0.12444042676131963,0.9187310045514925,0
8.080401359571366e-05,1764.8593073593065,0.3998540414328716,1470.3584037897772,0.03181165050903451,164.43635717516315,4116.574307799798,7.983491428122283,14.01179877654407,3.920182016782187e-05,6.448682723782232,-0.047514717275637004,0.7031210882730342,7.706331878323344e-05,2183.5235058309017,0.2554535637576899,1466.3447432849425,0.028587596421852456,164.10069904585202,3681.855467308862,7.914358402410933,14.075603137960137,3.305956097180651e-05,6.6005831770470325,-0.03813533160008181,0.649183579514318,7.724632496329782e-05,2121.013496772511,0.28746836085304384,1488.3644320073954,0.030677425471265483,165.0073352024517,3832.4442312570573,7.938489196075635,14.0795224569438,3.3939186513092305e-05,6.580992554045298,-0.04031245876554073,0.6630873179832486,7.745324326373567e-05,2168.786178107605,0.26079074875978114,1466.9636334156376,0.02831251617945281,164.12957195865354,3699.068355554926,7.919755346788502,14.067640654553482,3.352477420292219e-05,6.594727230737115,-0.039337918356265524,0.656774391615635,0
